level_0,level_1,City,Hosp_Name,Hosp_Address,Score,index_x,Account_Num,Acct_Name_Lookup,index_y,Provider_Num,Reimbursement_Name_Lookup
4691,1223,1,1,1,3,4691,66964,SPECTRUM HEALTH - BUTTERWORTH CAMPUS_100 MICHIGAN ST NE_GRAND RAPIDS_MI,1223,180769,SPECTRUM HEALTH - BUTTERWORTH CAMPUS_100 MICHIGAN ST NE_GRAND RAPIDS_MI
3180,319,1,1,1,3,3180,66953,EDEN MEDICAL CENTER_20103 LAKE CHABOT ROAD_CASTRO VALLEY_CA,319,767661,EDEN MEDICAL CENTER_20103 LAKE CHABOT ROAD_CASTRO VALLEY_CA
785,555,1,1,1,3,785,66950,CORAL GABLES HOSPITAL_3100 DOUGLAS RD_CORAL GABLES_FL,555,274149,CORAL GABLES HOSPITAL_3100 DOUGLAS RD_CORAL GABLES_FL
754,446,1,1,1,3,754,66949,"HOSPITAL OF CENTRAL CONNECTICUT, THE_100 GRAND STREET_NEW BRITAIN_CT",446,310444,"HOSPITAL OF CENTRAL CONNECTICUT, THE_100 GRAND STREET_NEW BRITAIN_CT"
3095,1098,1,0,1,2,3095,66946,NORTHERN LIGHT HEALTH_144 STATE STREET_PORTLAND_ME,1098,453781,MERCY HOSPITAL_144 STATE STREET_PORTLAND_ME
3505,1461,1,1,1,3,3505,66944,CHI HEALTH IMMANUEL_6901 NORTH 72ND ST_OMAHA_NE,1461,172625,CHI HEALTH IMMANUEL_6901 NORTH 72ND ST_OMAHA_NE
823,528,1,1,1,3,823,66936,BARTOW REGIONAL MEDICAL CENTER_2200 OSPREY BLVD_BARTOW_FL,528,459783,BARTOW REGIONAL MEDICAL CENTER_2200 OSPREY BLVD_BARTOW_FL
38,1308,1,1,1,3,38,66907,ST JOSEPH'S HOSPITAL_45 WEST 10TH STREET_SAINT PAUL_MN,1308,644670,ST JOSEPH'S HOSPITAL_45 WEST 10TH STREET_SAINT PAUL_MN
2371,1967,1,1,1,3,2371,66835,LEGACY EMANUEL MEDICAL CENTER_2801 N GANTENBEIN AVENUE_PORTLAND_OR,1967,354374,LEGACY EMANUEL MEDICAL CENTER_2801 N GANTENBEIN AVENUE_PORTLAND_OR
23,318,1,0,1,2,23,66832,MEMORIAL CARE MILLER CHILDREN'S &  WOMEN'S HOSP LB_2801 ATLANTIC AVENUE_LONG BEACH_CA,318,297781,LONG BEACH MEMORIAL MEDICAL CENTER_2801 ATLANTIC AVE_LONG BEACH_CA
2990,1730,1,0,1,2,2990,66662,ATRIUM HEALTH CLEVELAND_201 E GROVER ST_SHELBY_NC,1730,245841,CAROLINAS HEALTHCARE SYSTEM CLEVELAND_201 E GROVER ST_SHELBY_NC
4112,2043,1,1,1,3,4112,66661,CLARION HOSPITAL_ONE HOSPITAL DRIVE_CLARION_PA,2043,171790,CLARION HOSPITAL_ONE HOSPITAL DRIVE_CLARION_PA
381,697,1,1,1,3,381,66607,PIEDMONT FAYETTE HOSPITAL_1255 HIGHWAY 54 WEST_FAYETTEVILLE_GA,697,157886,PIEDMONT FAYETTE HOSPITAL_1255 HIGHWAY 54 WEST_FAYETTEVILLE_GA
4531,1444,1,1,1,3,4531,66568,ST JAMES HEALTHCARE_400 S CLARK ST_BUTTE_MT,1444,301156,ST JAMES HEALTHCARE_400 S CLARK ST_BUTTE_MT
1438,2420,1,1,1,3,1438,66561,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON_4343 NORTH JOSEY LANE_CARROLLTON_TX,2420,242363,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON_4343 NORTH JOSEY LANE_CARROLLTON_TX
428,2695,1,1,1,3,428,66532,"RESOLUTE HEALTH HOSPITAL_555 CREEKSIDE XING,_NEW BRAUNFELS_TX",2695,693781,"RESOLUTE HEALTH HOSPITAL_555 CREEKSIDE XING,_NEW BRAUNFELS_TX"
279,1469,1,1,1,3,279,66531,RENOWN REGIONAL MEDICAL CENTER_1155 MILL STREET_RENO_NV,1469,334296,RENOWN REGIONAL MEDICAL CENTER_1155 MILL STREET_RENO_NV
5303,1847,1,1,1,3,5303,66530,KETTERING MEDICAL CENTER_3535 SOUTHERN BOULEVARD_KETTERING_OH,1847,540045,KETTERING MEDICAL CENTER_3535 SOUTHERN BOULEVARD_KETTERING_OH
2796,82,1,0,1,2,2796,66513,ARIZONA STATE HOSPITAL_2500 EAST VAN BUREN STREET_PHOENIX_AZ,82,783146,ST LUKE'S MEDICAL CENTER_1800 EAST VAN BUREN STREET_PHOENIX_AZ
129,1013,1,1,1,3,129,66467,TWIN LAKES REGIONAL MEDICAL CENTER_910 WALLACE AVENUE_LEITCHFIELD_KY,1013,895796,TWIN LAKES REGIONAL MEDICAL CENTER_910 WALLACE AVENUE_LEITCHFIELD_KY
4071,1045,1,1,1,3,4071,66384,"NORTH OAKS MEDICAL CENTER, L L C_15790 PAUL VEGA MD DRIVE_HAMMOND_LA",1045,290080,"NORTH OAKS MEDICAL CENTER, L L C_15790 PAUL VEGA MD DRIVE_HAMMOND_LA"
3192,1360,1,1,1,3,3192,66373,BOLIVAR MEDICAL CENTER_901 E SUNFLOWER RD_CLEVELAND_MS,1360,595252,BOLIVAR MEDICAL CENTER_901 E SUNFLOWER RD_CLEVELAND_MS
290,1380,1,1,1,3,290,66333,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES_300 1ST CAPITOL DR_SAINT CHARLES_MO,1380,646367,SSM HEALTH ST JOSEPH HOSPITAL-ST CHARLES_300 1ST CAPITOL DR_SAINT CHARLES_MO
4091,2303,1,0,1,2,4091,66290,HCA HOUSTON HEALTHCARE SOUTHEAST_4000 SPENCER HWY_PASADENA_TX,2303,878110,BAYSHORE MEDICAL CENTER_4000 SPENCER HWY_PASADENA_TX
4618,1009,1,1,1,3,4618,66255,FLEMING COUNTY HOSPITAL_55 FOUNDATION DRIVE_FLEMINGSBURG_KY,1009,644769,FLEMING COUNTY HOSPITAL_55 FOUNDATION DRIVE_FLEMINGSBURG_KY
5292,659,1,0,1,2,5292,66247,EMORY DECATUR HOSPITAL_2701 N DECATUR ROAD_DECATUR_GA,659,736313,DEKALB MEDICAL CENTER_2701 N DECATUR ROAD_DECATUR_GA
860,2623,1,1,1,3,860,66238,BELLIN MEMORIAL HOSPITAL_744 S WEBSTER AVE_GREEN BAY_WI,2623,212688,BELLIN MEMORIAL HOSPITAL_744 S WEBSTER AVE_GREEN BAY_WI
2865,769,1,0,1,2,2865,66226,NORTHWESTERN MEDICINE MCHENRY HOSPITAL_4201 MEDICAL CENTER DRIVE_MCHENRY_IL,769,458235,CENTEGRA HEALTH SYSTEM - MC HENRY HOSPITAL_4201 MEDICAL CENTER DRIVE_MCHENRY_IL
4308,1227,1,1,1,3,4308,66160,HENRY FORD MACOMB HOSPITAL_15855 NINETEEN MILE RD_CLINTON TOWNSHIP_MI,1227,559518,HENRY FORD MACOMB HOSPITAL_15855 NINETEEN MILE RD_CLINTON TOWNSHIP_MI
3026,1958,1,1,1,3,3026,66158,"OKLAHOMA HEART HOSPITAL, LLC_4050 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK",1958,638224,"OKLAHOMA HEART HOSPITAL, LLC_4050 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK"
3026,1917,1,0,1,2,3026,66158,"OKLAHOMA HEART HOSPITAL, LLC_4050 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK",1917,497989,"MERCY HOSPITAL OKLAHOMA CITY, INC_4300 WEST MEMORIAL ROAD_OKLAHOMA CITY_OK"
3384,1794,1,1,1,3,3384,66138,VIDANT BEAUFORT HOSPITAL_628 E 12TH ST_WASHINGTON_NC,1794,681427,VIDANT BEAUFORT HOSPITAL_628 E 12TH ST_WASHINGTON_NC
3662,289,1,1,1,3,3662,66064,BARTON MEMORIAL HOSPITAL_2170 SOUTH AVENUE_SOUTH LAKE TAHOE_CA,289,163516,BARTON MEMORIAL HOSPITAL_2170 SOUTH AVENUE_SOUTH LAKE TAHOE_CA
2509,738,1,1,1,3,2509,66063,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA_400 NORTH PLEASANT AVENUE_CENTRALIA_IL,738,158184,SSM HEALTH ST MARY'S HOSPITAL -CENTRALIA_400 NORTH PLEASANT AVENUE_CENTRALIA_IL
1996,484,1,0,1,2,1996,66047,ASCENSION ST VINCENT'S RIVERSIDE_1 SHIRCLIFF WAY_JACKSONVILLE_FL,484,658957,ST VINCENT'S MEDICAL CENTER RIVERSIDE_1 SHIRCLIFF WAY_JACKSONVILLE_FL
5116,1458,1,1,1,3,5116,66044,REGIONAL WEST MEDICAL CENTER_4021 AVE B_SCOTTSBLUFF_NE,1458,522277,REGIONAL WEST MEDICAL CENTER_4021 AVE B_SCOTTSBLUFF_NE
4699,948,1,1,1,3,4699,66003,HAYS MEDICAL CENTER_2220 CANTERBURY DRIVE_HAYS_KS,948,743304,HAYS MEDICAL CENTER_2220 CANTERBURY DRIVE_HAYS_KS
3206,1110,1,0,1,2,3206,65960,NORTHERN LIGHT MAINE COAST HOSPITAL_50 UNION STREET_ELLSWORTH_ME,1110,414446,MAINE COAST MEMORIAL HOSPITAL_50 UNION STREET_ELLSWORTH_ME
2423,543,1,1,1,3,2423,65955,LAKE CITY MEDICAL CENTER_340 NW COMMERCE DR_LAKE CITY_FL,543,413796,LAKE CITY MEDICAL CENTER_340 NW COMMERCE DR_LAKE CITY_FL
4225,204,1,0,1,2,4225,65933,ADVENTIST HEALTH HANFORD_115 MALL DRIVE_HANFORD_CA,204,511510,ADVENTIST MEDICAL CENTER_115 MALL DRIVE_HANFORD_CA
3216,2330,1,1,1,3,3216,65913,PARIS REGIONAL MEDICAL CENTER_820 CLARKSVILLE ST_PARIS_TX,2330,425695,PARIS REGIONAL MEDICAL CENTER_820 CLARKSVILLE ST_PARIS_TX
4653,2678,1,1,1,3,4653,65887,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL_3150 HORIZON ROAD_ROCKWALL_TX,2678,524540,TEXAS HEALTH PRESBYTERIAN HOSPITAL ROCKWALL_3150 HORIZON ROAD_ROCKWALL_TX
131,1875,1,1,1,3,131,65749,SOUTH POINTE HOSPITAL_20000 HARVARD ROAD_WARRENSVILLE HEIGHTS_OH,1875,775552,SOUTH POINTE HOSPITAL_20000 HARVARD ROAD_WARRENSVILLE HEIGHTS_OH
1145,531,1,1,1,3,1145,65748,HOMESTEAD HOSPITAL_975 BAPTIST WAY_HOMESTEAD_FL,531,864302,HOMESTEAD HOSPITAL_975 BAPTIST WAY_HOMESTEAD_FL
922,1968,1,1,1,3,922,65646,OHSU HOSPITAL AND CLINICS_3181 SW SAM JACKSON PARK ROAD_PORTLAND_OR,1968,302711,OHSU HOSPITAL AND CLINICS_3181 SW SAM JACKSON PARK ROAD_PORTLAND_OR
716,213,1,1,1,3,716,65620,SAN GABRIEL VALLEY MEDICAL CENTER_438 W LAS TUNAS DRIVE_SAN GABRIEL_CA,213,516736,SAN GABRIEL VALLEY MEDICAL CENTER_438 W LAS TUNAS DRIVE_SAN GABRIEL_CA
5312,1932,1,1,1,3,5312,65594,HILLCREST HOSPITAL CLAREMORE_1202 N MUSKOGEE PLACE_CLAREMORE_OK,1932,553299,HILLCREST HOSPITAL CLAREMORE_1202 N MUSKOGEE PLACE_CLAREMORE_OK
2907,1299,1,1,1,3,2907,65533,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS_750 EAST 34TH ST_HIBBING_MN,1299,796605,UNIVERSITY MEDICAL CENTER-MESABI/ MESABA CLINICS_750 EAST 34TH ST_HIBBING_MN
2541,1213,1,1,1,3,2541,65512,BEAUMONT HOSPITAL - DEARBORN_18101 OAKWOOD BLVD_DEARBORN_MI,1213,611992,BEAUMONT HOSPITAL - DEARBORN_18101 OAKWOOD BLVD_DEARBORN_MI
634,1891,1,1,1,3,634,65489,CLEVELAND CLINIC_9500 EUCLID AVENUE_CLEVELAND_OH,1891,509213,CLEVELAND CLINIC_9500 EUCLID AVENUE_CLEVELAND_OH
634,1872,1,0,1,2,634,65489,CLEVELAND CLINIC_9500 EUCLID AVENUE_CLEVELAND_OH,1872,231132,UH CLEVELAND MEDICAL CENTER_11100 EUCLID AVENUE_CLEVELAND_OH
786,199,1,1,1,3,786,65475,LOMPOC VALLEY MEDICAL CENTER_1515 E OCEAN AVENUE_LOMPOC_CA,199,181357,LOMPOC VALLEY MEDICAL CENTER_1515 E OCEAN AVENUE_LOMPOC_CA
2287,2257,1,1,1,3,2287,65464,FRANKLIN WOODS COMMUNITY HOSPITAL_300 MED TECH PARKWAY_JOHNSON CITY_TN,2257,890190,FRANKLIN WOODS COMMUNITY HOSPITAL_300 MED TECH PARKWAY_JOHNSON CITY_TN
171,2569,1,1,1,3,171,65425,VALLEY MEDICAL CENTER_400 S 43RD ST_RENTON_WA,2569,897391,VALLEY MEDICAL CENTER_400 S 43RD ST_RENTON_WA
2799,722,1,1,1,3,2799,65421,PORTNEUF MEDICAL CENTER_777 HOSPITAL WAY_POCATELLO_ID,722,461967,PORTNEUF MEDICAL CENTER_777 HOSPITAL WAY_POCATELLO_ID
1433,768,1,1,1,3,1433,65402,THOREK MEMORIAL HOSPITAL_850 W IRVING PARK RD_CHICAGO_IL,768,499662,THOREK MEMORIAL HOSPITAL_850 W IRVING PARK RD_CHICAGO_IL
4163,1459,1,1,1,3,4163,65397,GREAT PLAINS HEALTH_601 WEST LEOTA ST_NORTH PLATTE_NE,1459,754271,GREAT PLAINS HEALTH_601 WEST LEOTA ST_NORTH PLATTE_NE
400,2489,1,1,1,3,400,65376,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER_8700 SUDLEY RD_MANASSAS_VA,2489,854317,NOVANT HEALTH UVA  PRINCE WILLIAM MEDICAL CENTER_8700 SUDLEY RD_MANASSAS_VA
3862,1173,1,1,1,3,3862,65342,ST ELIZABETH'S MEDICAL CENTER_736 CAMBRIDGE STREET_BRIGHTON_MA,1173,233934,ST ELIZABETH'S MEDICAL CENTER_736 CAMBRIDGE STREET_BRIGHTON_MA
352,8,1,1,1,3,352,65285,DALE MEDICAL CENTER_126 HOSPITAL AVE_OZARK_AL,8,881894,DALE MEDICAL CENTER_126 HOSPITAL AVE_OZARK_AL
3938,183,1,1,1,3,3938,65276,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND_275 WEST MACARTHUR BOULEVARD_OAKLAND_CA,183,332382,KAISER FOUNDATION HOSPITAL - OAKLAND/RICHMOND_275 W MACARTHUR BOULEVARD_OAKLAND_CA
2199,605,1,1,1,3,2199,65254,CLEVELAND CLINIC HOSPITAL_3100 WESTON RD_WESTON_FL,605,752311,CLEVELAND CLINIC HOSPITAL_3100 WESTON RD_WESTON_FL
2439,1483,1,1,1,3,2439,65226,SPRING VALLEY HOSPITAL MEDICAL CENTER_5400 SOUTH RAINBOW BLVD_LAS VEGAS_NV,1483,609128,SPRING VALLEY HOSPITAL MEDICAL CENTER_5400 SOUTH RAINBOW BLVD_LAS VEGAS_NV
298,951,1,1,1,3,298,65206,SUSAN B ALLEN MEMORIAL HOSPITAL_720 W CENTRAL ST_EL DORADO_KS,951,103951,SUSAN B ALLEN MEMORIAL HOSPITAL_720 W CENTRAL ST_EL DORADO_KS
5229,1985,1,0,1,2,5229,65136,ADVENTIST HEALTH PORTLAND_10123 SE MARKET STREET_PORTLAND_OR,1985,431229,ADVENTIST MEDICAL CENTER_10123 SE MARKET STREET_PORTLAND_OR
3126,151,1,1,1,3,3126,65110,ST ROSE HOSPITAL_27200 CALAROGA AVE_HAYWARD_CA,151,537184,ST ROSE HOSPITAL_27200 CALAROGA AVE_HAYWARD_CA
2576,27,1,0,1,2,2576,65095,RUSSELL MEDICAL CENTER_3316 HIGHWAY 280_ALEXANDER CITY_AL,27,776529,RUSSELL HOSPITAL_3316 HIGHWAY 280_ALEXANDER CITY_AL
4968,2674,1,1,1,3,4968,65077,ST LUKE'S PATIENTS MEDICAL CENTER_4600 EAST SAM HOUSTON PARKWAY SOUTH_PASADENA_TX,2674,347620,ST LUKE'S PATIENTS MEDICAL CENTER_4600 EAST SAM HOUSTON PARKWAY SOUTH_PASADENA_TX
1849,2011,1,1,1,3,1849,65066,ST LUKE'S QUAKERTOWN HOSPITAL_1021 PARK AVENUE_QUAKERTOWN_PA,2011,375950,ST LUKE'S QUAKERTOWN HOSPITAL_1021 PARK AVENUE_QUAKERTOWN_PA
4199,281,1,1,1,3,4199,64973,CORONA REGIONAL MEDICAL CENTER_800 SOUTH MAIN STREET_CORONA_CA,281,760978,CORONA REGIONAL MEDICAL CENTER_800 SOUTH MAIN STREET_CORONA_CA
4082,2130,1,1,1,3,4082,64911,SOUTH COUNTY HOSPITAL INC_100 KENYON AVE_WAKEFIELD_RI,2130,363945,SOUTH COUNTY HOSPITAL INC_100 KENYON AVE_WAKEFIELD_RI
5310,1326,1,1,1,3,5310,64847,"MAYO CLINIC HEALTH SYSTEM - FAIRMONT_800 MEDICAL CENTER DRIVE, PO BOX 800_FAIRMONT_MN",1326,213090,"MAYO CLINIC HEALTH SYSTEM - FAIRMONT_800 MEDICAL CENTER DRIVE, PO BOX 800_FAIRMONT_MN"
1799,287,1,1,1,3,1799,64802,BEVERLY HOSPITAL_309 W BEVERLY BLVD_MONTEBELLO_CA,287,272793,BEVERLY HOSPITAL_309 W BEVERLY BLVD_MONTEBELLO_CA
3207,347,1,1,1,3,3207,64769,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE_3440 E LA PALMA AVE_ANAHEIM_CA,347,435942,KAISER FOUNDATION HOSPITAL - ORANGE COUNTY - ANAHE_3440 E LA PALMA AVE_ANAHEIM_CA
2404,1157,1,1,1,3,2404,64735,MOUNT AUBURN HOSPITAL_330 MOUNT AUBURN STREET_CAMBRIDGE_MA,1157,679404,MOUNT AUBURN HOSPITAL_330 MOUNT AUBURN STREET_CAMBRIDGE_MA
1817,2230,1,1,1,3,1817,64711,MAURY REGIONAL HOSPITAL_1224 TROTWOOD AVE_COLUMBIA_TN,2230,597830,MAURY REGIONAL HOSPITAL_1224 TROTWOOD AVE_COLUMBIA_TN
4096,110,1,1,1,3,4096,64653,BANNER GATEWAY MEDICAL CENTER_1900 NORTH HIGLEY ROAD_GILBERT_AZ,110,674182,BANNER GATEWAY MEDICAL CENTER_1900 NORTH HIGLEY ROAD_GILBERT_AZ
2073,2298,1,1,1,3,2073,64646,CHRISTUS SPOHN HOSPITAL BEEVILLE_1500 E HOUSTON HWY_BEEVILLE_TX,2298,303044,CHRISTUS SPOHN HOSPITAL BEEVILLE_1500 E HOUSTON HWY_BEEVILLE_TX
5250,2144,1,1,1,3,5250,64611,TIDELANDS HEALTH_606 BLACK RIVER RD DRAWER 1718_GEORGETOWN_SC,2144,639113,TIDELANDS HEALTH_606 BLACK RIVER RD DRAWER 1718_GEORGETOWN_SC
3979,714,1,1,1,3,3979,64606,ST LUKE'S MAGIC VALLEY RMC_801 POLE LINE ROAD WEST_TWIN FALLS_ID,714,337452,ST LUKE'S MAGIC VALLEY RMC_801 POLE LINE ROAD WEST_TWIN FALLS_ID
3313,80,1,1,1,3,3313,64548,BANNER PAYSON MEDICAL CENTER_807 SOUTH PONDEROSA DRIVE_PAYSON_AZ,80,553809,BANNER PAYSON MEDICAL CENTER_807 SOUTH PONDEROSA DRIVE_PAYSON_AZ
5320,126,1,1,1,3,5320,64546,BAXTER REGIONAL MEDICAL CENTER_624 HOSPITAL DRIVE_MOUNTAIN HOME_AR,126,320446,BAXTER REGIONAL MEDICAL CENTER_624 HOSPITAL DRIVE_MOUNTAIN HOME_AR
2331,212,1,1,1,3,2331,64527,NOVATO COMMUNITY HOSPITAL_180 ROWLAND WAY_NOVATO_CA,212,874174,NOVATO COMMUNITY HOSPITAL_180 ROWLAND WAY_NOVATO_CA
709,2675,1,1,1,3,709,64444,SCOTT & WHITE HOSPITAL-ROUND ROCK_300 UNIVERSITY BLVD_ROUND ROCK_TX,2675,775944,SCOTT & WHITE HOSPITAL-ROUND ROCK_300 UNIVERSITY BLVD_ROUND ROCK_TX
4857,81,1,1,1,3,4857,64425,CHANDLER REGIONAL MEDICAL CENTER_1955 WEST FRYE ROAD_CHANDLER_AZ,81,419895,CHANDLER REGIONAL MEDICAL CENTER_1955 WEST FRYE ROAD_CHANDLER_AZ
4943,580,1,1,1,3,4943,64342,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE_1700 S 23RD ST_FORT PIERCE_FL,580,406993,LAWNWOOD REGIONAL MEDICAL CENTER & HEART INSTITUTE_1700 S 23RD ST_FORT PIERCE_FL
3902,1722,1,1,1,3,3902,64322,SCOTLAND MEMORIAL HOSPITAL_500 LAUCHWOOD DR_LAURINBURG_NC,1722,692719,SCOTLAND MEMORIAL HOSPITAL_500 LAUCHWOOD DR_LAURINBURG_NC
1357,2180,1,1,0,2,1357,64309,MOUNT PLEASANT HOSPITAL_3510 HIGHWAY 17 NORTH SUITE 140_MOUNT PLEASANT_SC,2180,274608,MOUNT PLEASANT HOSPITAL_3500 HIGHWAY 17 NORTH_MOUNT PLEASANT_SC
3724,15,1,0,1,2,3724,64294,ANDALUSIA HEALTH_849 SOUTH THREE NOTCH STREET_ANDALUSIA_AL,15,375350,ANDALUSIA REGIONAL HOSPITAL_849 SOUTH THREE NOTCH STREET_ANDALUSIA_AL
2920,181,1,1,1,3,2920,64230,KAISER FOUNDATION HOSPITAL-SANTA CLARA_700 LAWRENCE EXPRESSWAY_SANTA CLARA_CA,181,880715,KAISER FOUNDATION HOSPITAL-SANTA CLARA_700 LAWRENCE EXPRESSWAY_SANTA CLARA_CA
2582,1335,1,1,1,3,2582,64221,BAPTIST MEMORIAL HOSPITAL UNION COUNTY_200 HWY 30 WEST_NEW ALBANY_MS,1335,493880,BAPTIST MEMORIAL HOSPITAL UNION COUNTY_200 HWY 30 WEST_NEW ALBANY_MS
262,1804,1,1,1,3,262,64202,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC_234 GOODMAN STREET_CINCINNATI_OH",1804,529499,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC_234 GOODMAN STREET_CINCINNATI_OH"
1581,392,1,1,1,3,1581,64201,DENVER HEALTH MEDICAL CENTER_777 BANNOCK ST_DENVER_CO,392,135151,DENVER HEALTH MEDICAL CENTER_777 BANNOCK ST_DENVER_CO
1658,368,1,1,1,3,1658,64189,GARFIELD MEDICAL CENTER_525 N GARFIELD AVE_MONTEREY PARK_CA,368,762555,GARFIELD MEDICAL CENTER_525 N GARFIELD AVE_MONTEREY PARK_CA
4844,132,1,1,1,3,4844,64089,DREW MEMORIAL HOSPITAL_778 SCOGIN DRIVE_MONTICELLO_AR,132,589667,DREW MEMORIAL HOSPITAL_778 SCOGIN DRIVE_MONTICELLO_AR
917,2051,1,1,1,3,917,64035,CONEMAUGH MEMORIAL MEDICAL CENTER_1086 FRANKLIN STREET_JOHNSTOWN_PA,2051,584068,CONEMAUGH MEMORIAL MEDICAL CENTER_1086 FRANKLIN STREET_JOHNSTOWN_PA
866,1006,1,1,1,3,866,64014,BAPTIST HEALTH RICHMOND_801 EASTERN BYPASS_RICHMOND_KY,1006,615949,BAPTIST HEALTH RICHMOND_801 EASTERN BYPASS_RICHMOND_KY
4617,189,1,1,1,3,4617,64002,COMMUNITY HOSPITAL OF HUNTINGTON PARK_2623 E SLAUSON AVE_HUNTINGTON PARK_CA,189,355277,COMMUNITY HOSPITAL OF HUNTINGTON PARK_2623 E SLAUSON AVE_HUNTINGTON PARK_CA
2839,1956,1,1,1,3,2839,63993,CHICKASAW NATION MEDICAL CENTER_1921 STONECIPHER BLVD_ADA_OK,1956,154772,CHICKASAW NATION MEDICAL CENTER_1921 STONECIPHER BLVD_ADA_OK
1922,600,1,1,1,3,1922,63968,WESTCHESTER GENERAL HOSPITAL_2500 SW 75TH AVE_MIAMI_FL,600,239525,WESTCHESTER GENERAL HOSPITAL_2500 SW 75TH AVE_MIAMI_FL
3348,2462,1,1,1,3,3348,63964,SOUTHWESTERN VERMONT MEDICAL CENTER_100 HOSPITAL DRIVE_BENNINGTON_VT,2462,882603,SOUTHWESTERN VERMONT MEDICAL CENTER_100 HOSPITAL DRIVE_BENNINGTON_VT
3587,1327,1,1,1,3,3587,63885,HUTCHINSON HEALTH_1095 HIGHWAY 15 SOUTH_HUTCHINSON_MN,1327,469504,HUTCHINSON HEALTH_1095 HIGHWAY 15 SOUTH_HUTCHINSON_MN
1573,2090,1,1,1,3,1573,63857,LEHIGH VALLEY HOSPITAL - HAZLETON_700 EAST BROAD STREET_HAZLETON_PA,2090,245234,LEHIGH VALLEY HOSPITAL - HAZLETON_700 EAST BROAD STREET_HAZLETON_PA
555,1087,1,1,1,3,555,63840,"CALDWELL MEMORIAL HOSPITAL, INC_411 MAIN STREET_COLUMBIA_LA",1087,879084,"CALDWELL MEMORIAL HOSPITAL, INC_411 MAIN STREET_COLUMBIA_LA"
4892,2340,1,1,1,3,4892,63835,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS_115 AIRPORT RD_SULPHUR SPRINGS_TX,2340,245126,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS_115 AIRPORT RD_SULPHUR SPRINGS_TX
1083,982,1,1,1,3,1083,63722,HIGHLANDS REGIONAL MEDICAL CENTER_5000 KENTUCKY ROUTE 321_PRESTONSBURG_KY,982,175992,HIGHLANDS REGIONAL MEDICAL CENTER_5000 KENTUCKY ROUTE 321_PRESTONSBURG_KY
2664,1763,1,1,1,3,2664,63675,VIDANT EDGECOMBE HOSPITAL_111 HOSPITAL DR_TARBORO_NC,1763,738673,VIDANT EDGECOMBE HOSPITAL_111 HOSPITAL DR_TARBORO_NC
2076,1939,1,1,1,3,2076,63667,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER_744 WEST 9TH STREET_TULSA_OK,1939,871450,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER_744 WEST 9TH STREET_TULSA_OK
750,402,1,1,1,3,750,63596,FOOTHILLS HOSPITAL_4747 ARAPAHOE AVENUE_BOULDER_CO,402,655499,FOOTHILLS HOSPITAL_4747 ARAPAHOE AVENUE_BOULDER_CO
5090,1768,1,1,1,3,5090,63512,FRYE REGIONAL MEDICAL CENTER_420 N CENTER ST_HICKORY_NC,1768,771239,FRYE REGIONAL MEDICAL CENTER_420 N CENTER ST_HICKORY_NC
1371,2543,1,1,1,3,1371,63509,MULTICARE AUBURN MEDICAL CENTER_202 NORTH DIVISION STREET PLAZA ONE_AUBURN_WA,2543,290661,MULTICARE AUBURN MEDICAL CENTER_202 NORTH DIVISION STREET PLAZA ONE_AUBURN_WA
3996,1269,1,1,0,2,3996,63493,MCLAREN OAKLAND_50 N PERRY ST_PONTIAC_MI,1269,715227,MCLAREN OAKLAND_50 NORTH PERRY_PONTIAC_MI
383,1393,1,1,1,3,383,63464,CAPITAL REGION MEDICAL CENTER_1125 MADISON ST_JEFFERSON CITY_MO,1393,216422,CAPITAL REGION MEDICAL CENTER_1125 MADISON ST_JEFFERSON CITY_MO
2290,1575,1,1,1,3,2290,63448,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES_1901 RED ROCK DRIVE_GALLUP_NM,1575,470060,REHOBOTH MCKINLEY CHRISTIAN HEALTH CARE SERVICES_1901 RED ROCK DRIVE_GALLUP_NM
2775,1884,1,1,1,3,2775,63443,MH ST JOSEPH WARREN HOSPITAL_667 EASTLAND AVE SE_WARREN_OH,1884,218046,ST JOSEPH WARREN HOSPITAL_667 EASTLAND AVE SE_WARREN_OH
